site,lat,lon,model,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
CH-Fru,47.1158,8.5378,vegas,674.3122233,562.7182598,655.5622546,623.6326067,618.6650312,653.1758523,596.0119253,562.3625175,626.9911199,580.6270911,669.5352726,726.6975761,717.503202,614.7850578,690.7709665,684.6106767,686.65318,704.6595065,699.1999859,695.3569793,673.5048958,719.371775,644.2666614,717.2403829,607.4574146,560.600656,690.8922522,687.0530606,687.9325832,714.6247874,660.3359106,670.8118292,756.6730067,652.8108789,668.4147424,706.0521031,622.6203449,645.3699362,706.1405953,630.5395844
CH-Lae,47.4781,8.365,vegas,703.5858517,604.9914278,700.0273343,668.3238279,662.198287,697.9229248,645.2695296,606.5789914,651.4428515,593.2453101,682.3995394,729.3028433,700.2085135,618.290329,675.8121688,675.0218183,684.4513513,691.5778444,702.2915588,709.5222035,670.4406382,743.4499756,668.0003243,733.6082308,638.8978709,590.5394121,685.6635244,714.2697848,714.7501481,763.7640006,685.6276982,727.4313032,779.0818539,706.0401018,721.4871366,764.1585847,648.7689766,676.9417342,750.3270328,643.4183018
CH-Oe1,47.2858,7.7319,vegas,724.1707609,620.3203211,735.4512855,685.8376776,702.7700463,732.866571,631.2426344,597.1074956,672.1550732,581.9271144,664.42155,723.2794084,699.5103641,599.479055,695.3166018,716.4240244,732.964074,727.7314692,765.4214485,749.4178231,733.5656543,788.1884257,736.1574356,800.8117037,688.7380084,653.4871675,751.5113911,780.1510136,802.6572181,845.6011631,759.7575445,777.4318217,830.7099571,798.8940047,806.270566,842.937531,745.3793015,732.3541966,848.1624212,703.022077
CH-Oe2,47.2863,7.7343,vegas,724.1707609,620.3203211,735.4512855,685.8376776,702.7700463,732.866571,631.2426344,597.1074956,672.1550732,581.9271144,664.42155,723.2794084,699.5103641,599.479055,695.3166018,716.4240244,732.964074,727.7314692,765.4214485,749.4178231,733.5656543,788.1884257,736.1574356,800.8117037,688.7380084,653.4871675,751.5113911,780.1510136,802.6572181,845.6011631,759.7575445,777.4318217,830.7099571,798.8940047,806.270566,842.937531,745.3793015,732.3541966,848.1624212,703.022077
CN-Cha,42.4025,128.0958,vegas,553.0746348,557.0325164,602.0129033,549.1648032,649.9241915,556.9626118,601.750208,618.4304953,577.1630663,569.4421184,579.9757129,637.8330817,593.3885674,611.3495763,618.3505964,546.2071824,589.8151894,609.7284337,596.3971084,610.9288933,619.8490404,584.0845791,559.4636526,658.8828094,591.4949025,596.1738437,625.9367408,675.778411,659.9120724,678.3139319,673.741324,648.0030145,649.4351781,690.7994371,654.8333278,630.8533732,667.1827985,662.8171216,634.8755626,673.7495306
CN-Cng,44.5934,123.5092,vegas,624.3226817,631.953164,699.27753,639.3611673,657.5394136,572.2386918,680.3815926,760.7166301,625.1312935,682.122762,735.3403239,844.7553609,635.6824934,626.4351401,664.7927864,742.9667611,687.9349497,902.1212834,723.1322053,783.7414708,712.0362126,728.2439569,656.2871669,846.7400575,753.263771,650.7348635,800.7048923,699.5374905,913.1858842,983.9395414,890.7891094,698.5926566,687.1131487,821.5689198,739.6247441,628.4645554,747.1505525,826.5690211,656.4949175,834.5535751
CN-Dan,30.4978,91.0664,vegas,323.5945135,380.3447582,368.2703664,349.6236198,380.7424655,310.3905847,295.6604909,322.2602039,350.1918592,329.7561837,357.1185407,358.4430477,377.2955894,355.0580677,376.3026894,370.8016831,391.7445063,384.7656902,402.8152454,357.2663826,377.2243304,355.9551816,361.7869931,400.7263712,453.790839,383.536548,365.0104384,455.9847437,437.9680292,393.8344589,395.2107888,396.1237128,410.9074261,404.7743815,428.2051233,443.8972565,465.7198677,414.7571773,486.8493538,514.0323262
CN-Din,23.1733,112.5361,vegas,1563.095691,1606.019136,1661.946789,1575.769598,1621.055122,1574.327309,1556.856637,1610.065483,1621.817762,1624.305705,1637.576318,1610.258773,1526.875251,1512.338382,1544.344772,1562.870641,1654.574442,1653.195189,1615.427904,1592.267603,1601.267438,1582.575179,1706.069699,1721.668017,1671.367967,1609.619741,1718.679654,1687.201683,1635.6401,1731.095111,1735.413024,1744.85242,1783.609149,1710.879166,1717.942529,1793.38563,1719.169917,1786.826372,1736.55193,1763.036766
CN-Du2,42.0467,116.2836,vegas,634.883528,620.4575077,630.3844582,642.1016557,680.7234835,601.5207766,657.2088599,653.2466853,661.0417043,580.2692771,680.1680901,696.46086,710.0069441,670.2018791,654.3379827,682.2938436,674.5966665,711.2590284,678.981404,716.3301969,707.7974246,706.8720325,741.3699161,758.679029,716.6425816,700.8920991,710.4076799,743.5452865,706.3359977,709.7251297,693.6272284,691.3085391,707.6554861,741.7307113,772.7536457,763.1001519,740.4447718,759.1722676,742.5559948,634.9216245
CN-Ha2,37.6086,101.3269,vegas,271.1941324,311.6861076,283.0341227,300.6806092,305.2789395,243.7904718,256.1854297,280.5649103,279.1381957,259.4017537,310.8606565,267.4805807,245.8702517,238.7151491,263.6181712,264.9221438,250.3456174,278.1234359,294.9036185,263.3485526,284.0695328,277.2212413,236.0192085,300.3432903,280.1264098,277.8334495,333.723617,351.1847466,338.6954725,350.0099411,359.1053405,349.2937462,322.6071136,323.2573923,295.4202091,264.3373896,247.9764697,234.648214,233.7808508,253.7536852
CN-HaM,37.37,101.18,vegas,200.8654859,239.6998246,213.8256424,223.7288426,223.639637,173.6137275,190.901202,195.9207515,209.6792755,189.0314198,231.9543287,192.8536195,179.6732528,172.3176255,186.4858458,161.0015508,164.1527115,189.3356581,194.9343958,193.6602899,217.4968959,198.5590536,174.8660369,213.8091972,206.9615032,204.9380122,243.634167,276.1757542,261.0926116,273.9509302,282.6318131,277.9423023,259.542677,240.1236598,216.0874024,191.3082669,165.5260173,154.5903445,152.8339971,167.6531898
CN-Qia,26.7414,115.0581,vegas,1230.044746,1246.386895,1384.411968,1366.847802,1344.113994,1298.048455,1277.918443,1195.338142,1296.889904,1376.970981,1326.808234,1399.74764,1309.562351,1337.93534,1321.953972,1245.037634,1368.384214,1234.844763,1202.364404,1426.809234,1299.915173,1203.089191,1335.555843,1453.14237,1323.030753,1329.452119,1474.537908,1295.119688,1430.647795,1411.326806,1419.248803,1502.04632,1151.330693,1363.166533,1380.935839,1438.647071,1460.469293,1385.816305,1340.505421,1360.706573
CN-Sw2,41.7902,111.8971,vegas,558.9957544,553.5600668,570.766071,595.0073444,614.9891323,567.8699533,644.0080776,651.3408076,629.6445825,614.6020722,614.6749938,610.5454315,600.9495714,642.746291,667.6943813,574.5822134,632.433203,662.9624995,567.1807553,665.7446658,639.5735884,675.3282363,578.1730635,576.9177503,619.8532688,660.0239366,586.8427109,726.6117433,730.1420813,734.4252124,631.4980088,640.3596534,705.1516982,734.1255217,624.6322532,590.2345789,481.8650393,623.6344364,566.2616946,555.8422388
CZ-BK1,49.5021,18.5369,vegas,495.1535135,456.6133716,462.9509562,484.5335597,528.8248002,495.0238464,522.1010564,454.3636049,535.0202786,459.3098675,570.6695227,587.7098898,614.9990052,496.3552007,520.8633904,544.8537726,514.7832782,527.9237979,537.9543011,540.5219302,511.1308813,588.3738761,496.913889,580.5529651,525.4114811,478.7394554,507.6397059,549.0056347,580.1656533,608.2466122,530.6664124,589.9079592,627.0225932,574.6644183,571.7474008,628.1574148,620.3157047,608.3814804,642.4035632,570.2940257
CZ-wet,49.0247,14.7704,vegas,556.5168627,499.4205784,557.1686156,501.3345504,571.3021159,516.988211,507.8030539,445.1335422,494.9694373,449.6998056,559.7062647,574.019285,574.4565285,460.7926198,538.3268799,551.425813,521.754456,573.6183861,553.9440211,553.8843472,471.1132333,567.9275613,501.6615273,579.5839651,487.6884625,427.3725624,519.1451241,527.6264986,550.4824749,565.7408962,500.8545216,551.935704,608.036066,492.5763397,533.4055443,593.9871684,567.8467727,530.9846677,560.0000393,508.413877
DE-Akm,53.8662,13.6834,vegas,546.894055,496.5612551,522.1383495,491.2950983,495.7956228,448.1792923,439.7319964,415.0052159,471.8327061,444.9839705,480.6406566,547.1061017,505.5117144,436.8788395,490.486045,480.9729246,436.7856694,519.7398079,514.4305797,508.1962127,434.353242,518.9156152,411.7162597,500.6133686,488.9415098,401.793056,500.2985592,476.3634,542.5160786,504.5533881,485.506163,531.7493228,531.0044145,457.0807016,488.26944,557.1914803,507.7414142,473.6869351,486.8234897,460.0188423
DE-Geb,51.1001,10.9143,vegas,376.379783,302.1758731,385.5103147,321.8563307,393.7427303,358.6355392,314.8707797,296.9972872,340.8094479,319.2073166,357.0999356,441.7157766,392.4869211,297.196185,336.0523866,376.4674674,314.5626195,408.7279638,390.3708405,383.0888891,353.1163518,401.2072339,318.8068959,428.7023105,351.3660868,293.4922161,432.6283599,357.8667495,417.3543929,383.9149942,375.6514932,378.3895058,411.7479647,359.67116,370.1101926,436.5840787,385.3292681,381.4976976,382.2903426,353.2360132
DE-Gri,50.9495,13.5125,vegas,525.3026362,490.7110365,536.2799836,460.084415,573.5489847,518.1490281,474.0192797,434.080911,497.3217992,428.4013242,538.5217982,603.2126046,591.6431158,438.4347246,508.906402,530.3360854,492.174206,550.1137653,582.1843043,550.018147,496.852333,602.6192278,519.4990104,586.366518,527.838278,444.4832767,556.780819,550.0391468,610.3708848,601.2898602,513.6701829,573.4779972,625.4409916,522.0237938,554.4508065,613.2374258,594.5256981,542.69658,568.7818273,516.5522204
DE-Hai,51.0792,10.453,vegas,425.673152,364.6323003,448.8577179,367.2097763,444.1213368,422.219483,374.6859783,343.9375477,383.6431471,362.6279309,438.9842314,498.1355159,463.0757679,358.5932261,390.8763622,439.4925342,392.1600544,488.8447241,484.6193218,447.7120379,418.6826343,485.5449249,392.524329,467.7687064,411.5475635,339.5242239,466.3480627,412.4689222,489.6541644,445.7399774,431.4755523,416.9150662,493.4821694,393.582795,414.9692315,490.9589465,409.9236477,419.3947449,429.3743058,403.7631683
DE-Kli,50.8929,13.5225,vegas,525.3026362,490.7110365,536.2799836,460.084415,573.5489847,518.1490281,474.0192797,434.080911,497.3217992,428.4013242,538.5217982,603.2126046,591.6431158,438.4347246,508.906402,530.3360854,492.174206,550.1137653,582.1843043,550.018147,496.852333,602.6192278,519.4990104,586.366518,527.838278,444.4832767,556.780819,550.0391468,610.3708848,601.2898602,513.6701829,573.4779972,625.4409916,522.0237938,554.4508065,613.2374258,594.5256981,542.69658,568.7818273,516.5522204
DE-Lkb,49.0996,13.3047,vegas,627.5348061,554.6829204,614.9958618,573.5480058,631.641596,614.2146243,591.611301,534.3561536,579.2907194,530.5712702,616.1319081,666.2679685,671.1616814,546.3259395,596.1805085,630.527336,595.8347579,651.5550139,644.8245137,653.4280833,605.1934609,699.4771581,639.8083532,693.3719466,633.5993609,557.5742681,635.1206504,656.4874525,667.781336,671.5073938,585.3722216,625.8762776,668.4170463,567.5421058,593.4935329,660.6395789,641.2463227,610.9816068,632.5483328,571.9055642
DE-Obe,50.7836,13.7196,vegas,525.3026362,490.7110365,536.2799836,460.084415,573.5489847,518.1490281,474.0192797,434.080911,497.3217992,428.4013242,538.5217982,603.2126046,591.6431158,438.4347246,508.906402,530.3360854,492.174206,550.1137653,582.1843043,550.018147,496.852333,602.6192278,519.4990104,586.366518,527.838278,444.4832767,556.780819,550.0391468,610.3708848,601.2898602,513.6701829,573.4779972,625.4409916,522.0237938,554.4508065,613.2374258,594.5256981,542.69658,568.7818273,516.5522204
DE-RuR,50.6219,6.3041,vegas,458.2944834,367.7713377,495.8367363,404.2275406,506.3737689,522.2084219,415.5410969,385.1388479,425.0184729,433.3044295,486.5985856,565.854169,525.906186,405.1229807,428.4481485,473.665828,464.4282312,452.707038,493.1976841,479.5692309,491.5693939,533.1302262,468.802363,532.1747273,504.4489196,445.0163135,563.7176374,480.5560306,646.1993705,538.2793127,554.0906218,556.3780878,633.7901831,534.9537301,585.6978116,639.3975167,582.6596722,531.4144538,639.1089463,541.7521292
DE-RuS,50.8659,6.4472,vegas,458.2944834,367.7713377,495.8367363,404.2275406,506.3737689,522.2084219,415.5410969,385.1388479,425.0184729,433.3044295,486.5985856,565.854169,525.906186,405.1229807,428.4481485,473.665828,464.4282312,452.707038,493.1976841,479.5692309,491.5693939,533.1302262,468.802363,532.1747273,504.4489196,445.0163135,563.7176374,480.5560306,646.1993705,538.2793127,554.0906218,556.3780878,633.7901831,534.9537301,585.6978116,639.3975167,582.6596722,531.4144538,639.1089463,541.7521292
DE-Seh,50.8706,6.4497,vegas,458.2944834,367.7713377,495.8367363,404.2275406,506.3737689,522.2084219,415.5410969,385.1388479,425.0184729,433.3044295,486.5985856,565.854169,525.906186,405.1229807,428.4481485,473.665828,464.4282312,452.707038,493.1976841,479.5692309,491.5693939,533.1302262,468.802363,532.1747273,504.4489196,445.0163135,563.7176374,480.5560306,646.1993705,538.2793127,554.0906218,556.3780878,633.7901831,534.9537301,585.6978116,639.3975167,582.6596722,531.4144538,639.1089463,541.7521292
DE-SfN,47.8064,11.3275,vegas,713.8989701,622.3003115,679.4860035,655.6384602,653.1528059,686.8243931,632.0984418,581.7522405,634.6019843,586.6421513,693.0247944,741.397577,735.6596908,633.8646615,694.7848621,717.2372425,699.5683578,730.3866469,732.5195484,730.4895103,686.4306361,779.537571,672.3850452,782.8049194,652.3768818,597.700836,700.3906674,693.5269317,729.1832568,771.5464762,677.0476701,695.576815,769.7020408,671.6578619,692.6847905,765.7751244,687.6133336,676.1620791,743.8012951,639.1781253
DE-Spw,51.8923,14.0337,vegas,597.1711718,553.2548031,578.2050701,527.7644045,656.8819725,585.1409923,530.2333053,514.5568068,592.2004802,500.8351065,580.8996412,659.3637186,668.0124158,496.2341301,558.2739637,598.3144429,527.9935525,618.2697383,647.3799172,637.315903,572.6527027,662.1244182,608.6206296,666.5713515,607.1435972,540.0951736,643.5165076,634.1740071,692.0009323,701.49341,612.3193378,685.5207604,695.6877114,630.1911828,673.5812629,743.9842699,702.9090475,677.7010213,715.0493751,648.3659249
DE-Tha,50.9636,13.5669,vegas,525.3026362,490.7110365,536.2799836,460.084415,573.5489847,518.1490281,474.0192797,434.080911,497.3217992,428.4013242,538.5217982,603.2126046,591.6431158,438.4347246,508.906402,530.3360854,492.174206,550.1137653,582.1843043,550.018147,496.852333,602.6192278,519.4990104,586.366518,527.838278,444.4832767,556.780819,550.0391468,610.3708848,601.2898602,513.6701829,573.4779972,625.4409916,522.0237938,554.4508065,613.2374258,594.5256981,542.69658,568.7818273,516.5522204
DK-Fou,56.4842,9.5872,vegas,304.0666714,302.506375,257.257228,231.8185823,302.8326173,227.098213,233.8100711,234.0787567,211.9067336,262.712684,251.2797917,301.9413338,251.0423084,255.2169513,248.2047221,261.4200182,234.8334698,330.837321,321.3468549,361.3018837,330.7085128,362.1985547,285.3571439,367.7392126,338.9819316,310.0767962,415.926849,334.1133513,433.1345463,381.0805342,403.0635272,485.3183217,438.6230256,426.0476582,424.7731453,461.6554489,411.8090934,380.6737361,411.2735914,356.9767875
DK-NuF,64.1308,-51.3861,vegas,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DK-Sor,55.4859,11.6446,vegas,345.3718961,306.6185429,322.569121,252.1856798,333.8882644,288.2601907,269.7704873,249.3002134,243.1091045,287.4444755,295.4610394,321.2502872,311.4904989,291.8532208,289.4646378,296.5596409,267.7421338,363.842504,347.3212023,395.628136,328.2716517,367.4174122,295.7164334,368.9052536,382.9633248,302.4628251,409.043378,301.0803567,424.2571653,324.4161805,376.9149179,426.5727234,414.105972,370.363694,403.0024404,488.0649233,373.4103692,378.0080395,379.7660108,343.9241929
DK-ZaF,74.4814,-20.5545,vegas,0.248432378,0.250508512,0.237094548,0.252728561,0.24285219,0.267585373,0.260836589,0.286473734,0.254009838,0.273645819,0.260827384,0.249881404,0.232489556,0.252006025,0.236256181,0.251835091,0.270443593,0.292353838,0.290109608,0.325817504,0.341677586,0.32459987,0.332658827,0.329248989,0.333969774,0.357578058,0.336975406,0.316433372,0.317189166,0.302637466,0.331371481,0.34708512,0.397884881,0.450389974,0.4801726,0.476905129,0.447186502,0.478607514,0.459379984,0.471807375
DK-ZaH,74.4732,-20.5503,vegas,0.248432378,0.250508512,0.237094548,0.252728561,0.24285219,0.267585373,0.260836589,0.286473734,0.254009838,0.273645819,0.260827384,0.249881404,0.232489556,0.252006025,0.236256181,0.251835091,0.270443593,0.292353838,0.290109608,0.325817504,0.341677586,0.32459987,0.332658827,0.329248989,0.333969774,0.357578058,0.336975406,0.316433372,0.317189166,0.302637466,0.331371481,0.34708512,0.397884881,0.450389974,0.4801726,0.476905129,0.447186502,0.478607514,0.459379984,0.471807375
ES-LgS,37.0979,-2.9658,vegas,494.1655641,482.6213771,460.6548472,473.3144016,476.5580801,501.9222428,458.944927,470.961001,529.6845995,500.5925941,510.7725433,433.7272382,424.8432786,483.7567531,516.6126439,546.0268966,482.4447494,560.0352164,629.559091,676.7398818,570.5646035,623.5316786,504.5975476,550.6764127,520.0239367,581.7331302,613.8035925,576.670526,490.7069534,506.5309612,527.0680361,547.2026769,570.351784,544.4651778,486.081544,558.1897606,606.6149135,587.3495414,616.2342072,628.5181812
ES-Ln2,36.9695,-3.4758,vegas,767.9377178,799.457153,785.3286293,809.4723661,762.3613095,799.4221182,791.2104945,808.367875,849.5105662,854.9788936,864.3087897,760.1050888,750.0611418,813.477755,795.299188,826.9218879,834.9236646,814.7984011,964.3711302,911.7114014,846.6876197,866.4794948,744.9008158,804.7042034,571.5102549,889.7697599,926.7782225,853.1009786,815.5554362,873.3967244,934.0673281,824.529658,900.2310053,848.998808,822.448701,875.5786281,929.3268588,889.0269568,919.1985853,913.0483025
FI-Hyy,61.8475,24.295,vegas,486.6266678,556.936906,518.5308032,488.9097795,537.1720817,440.9598547,458.2626947,470.2447844,509.411216,524.92403,489.8638122,489.5226035,550.6271951,537.3998528,493.2620577,515.2981207,437.2200183,568.4422961,575.2801652,515.3165907,509.5981879,514.1524334,457.4608529,516.2072143,527.6966845,494.1264583,552.150501,472.6840483,556.1485695,530.2945859,546.7684102,586.5087626,522.3471853,507.8917829,564.9622543,603.6076864,565.5545264,505.2800222,534.3360677,591.3732618
FI-Jok,60.8986,23.5135,vegas,487.260962,557.1100048,500.3609807,491.1028927,515.3366938,407.6714206,419.9438085,423.7432316,470.4466324,478.8420439,461.0977912,459.7366611,508.2381236,477.3407001,445.8821043,475.2673341,392.9244791,533.6784059,520.1110912,482.6932975,476.1318676,494.0287824,423.8777604,474.8263865,492.4401383,462.4178346,516.8243847,444.9071354,536.6066361,503.9336043,520.774528,553.3939508,500.1086513,487.3329381,539.7328646,575.1595494,545.4192746,509.4439946,501.2201397,551.1540205
FI-Lom,67.9972,24.2092,vegas,472.5126091,539.1051212,489.136049,556.8727327,480.5849515,498.626121,451.5035162,492.3443152,516.8761069,550.5898924,448.8195098,451.2682223,530.1912514,536.3063023,503.6171372,494.4765137,468.8221566,549.6583593,574.9665921,552.002617,510.5234515,525.4563352,456.2363579,519.9441007,500.0039791,494.694948,543.8804509,492.0108713,545.7133188,568.4408637,556.4988653,602.1596864,565.9446836,549.6925645,572.9362899,588.4820918,559.8470792,493.8860383,566.3842024,572.0249416
FI-Sod,67.3619,26.6378,vegas,467.1061814,532.1729203,498.2047156,549.3626228,502.7217409,478.2965428,440.1200925,470.8481535,521.7386567,531.7077786,467.0700979,447.3354439,535.710223,540.152111,500.197224,495.8996298,483.565123,546.6934782,589.3845766,512.8320358,482.3110618,523.2379772,438.2200234,514.6474832,506.5622181,482.3832648,535.5354683,475.2660512,546.5547244,581.5092125,551.0183538,587.9524962,562.3785788,541.9682653,592.1777405,597.7701438,563.7024628,497.4418625,574.4908001,588.1263104
FR-Fon,48.4764,2.7801,vegas,534.3400937,438.0689958,541.1676992,511.6857446,534.2226374,579.9937391,497.5971391,462.5360499,512.2566773,464.6240251,520.491607,575.9305948,587.9320481,489.1091983,528.8816679,503.4816291,535.3623433,503.2814092,599.3994766,573.2106367,505.8356497,542.884966,517.8880831,562.8532276,592.7869256,499.5209824,600.2488961,572.1345911,656.1803408,623.8194156,591.2442215,570.9923081,649.6400029,577.9553448,620.7626855,660.4241441,579.5873434,576.7465508,633.4922321,552.7867335
FR-Gri,48.8442,1.9519,vegas,380.2374536,303.693691,406.9778322,365.9611246,398.0684666,466.9025381,355.6870983,330.5986747,384.0554206,365.4485364,388.2842774,461.2614496,472.9308158,408.2263577,449.7570162,421.7345465,435.7855481,451.3153237,546.429362,555.6216432,450.4726772,464.1267491,472.4749077,501.4862571,570.1620504,447.5736592,575.4203705,548.7180306,583.3808287,559.1365942,521.2030202,501.7350366,546.6935403,522.6081321,565.6945576,601.1710326,578.3601174,532.5582115,597.0507568,510.2282213
FR-LBr,44.7171,-0.7693,vegas,872.9563835,795.577453,910.0516464,878.2461867,944.1045999,950.5091403,920.9775522,892.5602222,915.9044706,875.9636423,966.7000257,1022.931777,968.6572163,912.3961126,907.5525571,953.9249401,980.3835627,1059.55766,1115.219847,1117.650049,967.3063769,1012.525043,995.4350562,1086.966917,1119.890988,1035.536019,1180.078226,1055.36309,1141.073147,1107.023706,1087.896104,1058.292164,1109.487355,1054.231968,1080.733346,1158.519708,1090.717109,1032.750161,1119.404221,1015.228492
FR-Pue,43.7414,3.5958,vegas,838.6164828,832.9978514,777.0112973,846.2780092,863.6931737,873.5635432,901.3623886,752.5238019,782.1808547,812.1005132,836.4283363,930.0982086,874.5747243,826.9812108,785.5152955,811.9722325,908.0373559,914.9895564,871.15134,924.9326697,814.1587584,945.1567011,883.7487579,903.4577105,873.0033172,926.5010019,1053.541398,888.7050289,992.1714959,973.093258,962.3095496,977.1842988,879.2802032,857.458899,871.8154874,886.4623384,914.4698365,913.8940076,863.0391027,808.3329536
GF-Guy,5.2788,-52.9249,vegas,2402.763307,2409.096344,2397.894772,2414.402139,2416.158701,2418.513389,2443.888777,2462.001877,2433.288644,2416.938182,2435.518543,2415.325187,2400.82132,2481.5617,2439.604165,2430.583253,2385.806907,2437.970982,2476.127205,2450.14528,2443.712728,2432.275868,2482.809378,2493.284975,2432.536602,2501.544429,2443.433358,2443.542829,2505.7235,2510.341528,2474.472367,2499.2678,2413.827945,2438.266715,2450.263261,2530.754967,2517.644771,2516.737827,2504.134378,2513.22573
IT-BCi,40.5238,14.9574,vegas,666.9254111,694.346263,711.237783,703.1813035,745.6176577,785.8530222,763.7386858,710.5823748,827.0789458,692.5309315,771.1697755,791.9390672,775.849451,827.8624726,725.4134855,899.7365736,888.0103634,838.0253768,854.0429974,799.1767354,763.3967792,850.2667303,746.2770591,862.1451464,855.7911904,758.1544134,721.2038199,824.6416666,976.3250468,810.7957565,826.7328593,1031.223529,824.3032311,857.4817975,809.7526766,944.6133869,854.6228225,948.5128511,965.9135303,1003.250358
IT-CA1,42.3804,12.0266,vegas,716.1521078,563.970129,601.046098,603.9225229,651.4111158,651.1522673,688.3255779,542.4351092,661.7909237,601.2507317,661.2449286,757.6196337,741.2449498,702.6670264,619.4845788,673.4155341,745.9372699,689.8512795,760.8337281,721.7207171,727.1715679,825.7045381,720.4364454,888.8279877,762.321171,741.602187,713.8233875,809.2015344,796.0033344,776.0987407,801.1857737,947.7909683,881.0041742,806.9291738,871.4359882,847.4048445,826.8022919,876.8070654,892.8538551,892.8134471
IT-CA2,42.3772,12.026,vegas,716.1521078,563.970129,601.046098,603.9225229,651.4111158,651.1522673,688.3255779,542.4351092,661.7909237,601.2507317,661.2449286,757.6196337,741.2449498,702.6670264,619.4845788,673.4155341,745.9372699,689.8512795,760.8337281,721.7207171,727.1715679,825.7045381,720.4364454,888.8279877,762.321171,741.602187,713.8233875,809.2015344,796.0033344,776.0987407,801.1857737,947.7909683,881.0041742,806.9291738,871.4359882,847.4048445,826.8022919,876.8070654,892.8538551,892.8134471
IT-CA3,42.38,12.0222,vegas,716.1521078,563.970129,601.046098,603.9225229,651.4111158,651.1522673,688.3255779,542.4351092,661.7909237,601.2507317,661.2449286,757.6196337,741.2449498,702.6670264,619.4845788,673.4155341,745.9372699,689.8512795,760.8337281,721.7207171,727.1715679,825.7045381,720.4364454,888.8279877,762.321171,741.602187,713.8233875,809.2015344,796.0033344,776.0987407,801.1857737,947.7909683,881.0041742,806.9291738,871.4359882,847.4048445,826.8022919,876.8070654,892.8538551,892.8134471
IT-Col,41.8494,13.5881,vegas,645.2501953,708.723963,629.7105642,582.1278359,716.0356179,814.5346259,804.6594848,668.1879806,756.8196903,650.6462844,633.9541559,725.9863206,749.9822421,706.1515695,630.3304796,794.4142956,700.9670355,755.3520649,830.1636909,769.0748421,660.4906785,790.6618571,648.0970874,764.2317927,723.2958883,717.3576664,627.636212,728.8054767,861.1855616,757.4901754,763.6779971,926.8838723,849.2952586,820.3997413,769.799846,879.73406,759.0792031,791.8080321,883.8979625,775.5637734
IT-Cp2,41.7043,12.3573,vegas,990.0212502,958.188721,1012.666771,915.2898656,932.9974763,977.9095657,1011.751822,913.0467965,1040.194991,971.3961991,1030.467075,1167.701484,1042.735031,1006.839427,1102.348462,1037.403806,1082.151532,1088.809048,1008.210483,1077.65573,1007.776423,1146.86645,1037.911713,1150.540362,1019.883692,1089.189433,1124.508655,1125.980898,1189.661419,1160.333855,1147.198731,1156.38049,1170.96322,1119.994315,1131.49108,1139.106127,1123.228519,1109.498262,1163.027134,1122.225194
IT-Cpz,41.7052,12.3761,vegas,990.0212502,958.188721,1012.666771,915.2898656,932.9974763,977.9095657,1011.751822,913.0467965,1040.194991,971.3961991,1030.467075,1167.701484,1042.735031,1006.839427,1102.348462,1037.403806,1082.151532,1088.809048,1008.210483,1077.65573,1007.776423,1146.86645,1037.911713,1150.540362,1019.883692,1089.189433,1124.508655,1125.980898,1189.661419,1160.333855,1147.198731,1156.38049,1170.96322,1119.994315,1131.49108,1139.106127,1123.228519,1109.498262,1163.027134,1122.225194
IT-Isp,45.8126,8.6336,vegas,717.849237,605.3128871,692.4001202,652.010045,667.4871472,660.2897796,584.0253528,624.0471965,665.9774213,650.7901866,709.1774055,763.0610228,681.0793433,652.8673463,739.1616617,776.6707214,766.6271643,801.3408897,806.4669402,827.6261251,847.3415487,810.138316,789.723791,870.9528861,813.5256155,806.86977,874.6149531,831.0831718,918.6854717,966.8836199,958.7080373,976.8958179,1007.553882,899.4874971,932.9352035,1019.293533,1051.003578,966.5128316,1093.903026,982.8078297
IT-La2,45.9542,11.2853,vegas,437.0685105,355.0682173,443.9827229,393.0631408,425.0965408,381.7847807,404.2044002,381.5777435,414.6165129,436.5898938,464.4840784,544.4869035,487.2135638,431.5713365,522.2403627,528.6189255,494.5759085,508.9699781,485.8872228,534.5908299,471.0501396,539.080627,521.0594661,538.0158921,453.1701797,436.7070579,491.7802869,530.6900308,536.3050092,565.4048728,522.1024462,563.3608401,567.579788,554.0966604,528.3055023,560.0373263,546.0428495,528.3492827,555.643217,499.9576167
IT-Lav,45.9562,11.2813,vegas,437.0685105,355.0682173,443.9827229,393.0631408,425.0965408,381.7847807,404.2044002,381.5777435,414.6165129,436.5898938,464.4840784,544.4869035,487.2135638,431.5713365,522.2403627,528.6189255,494.5759085,508.9699781,485.8872228,534.5908299,471.0501396,539.080627,521.0594661,538.0158921,453.1701797,436.7070579,491.7802869,530.6900308,536.3050092,565.4048728,522.1024462,563.3608401,567.579788,554.0966604,528.3055023,560.0373263,546.0428495,528.3492827,555.643217,499.9576167
