FLUXNET_SITE_ID,Record_number,IGBP,Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,gpp_fluxnet,RECO_DT_VUT_REF,RECO_NT_VUT_REF,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,mat_fluxnet,map_fluxnet,GOME2_SIF,SCIA_SIF,Study_midyear,Site_name,YearsOfData,Longitude,Latitude,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,mat_srdb,map_srdb,Study_temp,Study_precip,Partition_method,Rs_annual,Rh_annual,Ra_annual,gpp_srdb,ER,FLUXNET_DIST,FLUXNET_ECOSYSTEM_MATCH,tmp_hadcrut4,mat_hadcrut4,tmp_trend,tmp_trend_p,pre_hadcrut4,map_hadcrut4,pre_trend,pre_trend_p,pet,pet_norm,pet_trend,pet_trend_p,gpp_beer,gpp_modis,SOC,gpp_isimip,sm,sm_norm,sm_sd,sm_sd_norm
CH-Oe2,4992,NA,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2001,Vordemwald,1,7.883333333,47.26666667,Temperate,Forest,Natural,Evergreen,Mature,8.4,1106,NA,NA,NA,665,NA,NA,NA,NA,11.456510324145636,FALSE,11.416666666666668,9.0325,0.017236842105263397,0.5150194340915493,1194.3000000000002,1152.0266666666666,-0.13977443609050158,11.806982869333275,742.1666666666667,637.026388888889,0.7935776942356667,229.8907054242787,1445.3999696248943,1425.4,51.134,1590.8544914276779,0.2577999934874242,0.26236666003872716,0.036899999067827594,0.046659258080547224
CH-Oe2,4993,NA,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2002,Vordemwald,1,7.883333333,47.26666667,Temperate,Forest,Natural,Evergreen,Mature,8.4,1106,NA,NA,NA,638,NA,NA,NA,NA,11.456510324145636,FALSE,11.508333333333335,9.0325,0.017236842105263397,0.5150194340915493,1391.3000000000002,1152.0266666666666,-0.13977443609050158,11.806982869333275,781.7083333333333,637.026388888889,0.7935776942356667,229.8907054242787,1431.7124819136495,1419.7,51.134,1593.6716206320282,0.31529999203485204,0.26236666003872716,0.04139999895414803,0.046659258080547224
CH-Oe2,4994,NA,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,1.1338,2003,Vordemwald,1,7.883333333,47.26666667,Temperate,Forest,Natural,Evergreen,Mature,8.4,1106,NA,NA,NA,572,NA,NA,NA,NA,11.456510324145636,FALSE,11.883333333333335,9.0325,0.017236842105263397,0.5150194340915493,999.1000000000001,1152.0266666666666,-0.13977443609050158,11.806982869333275,845.5833333333334,637.026388888889,0.7935776942356667,229.8907054242787,1354.4541223478036,1308.3000000000002,51.134,1462.2326075186181,0.25519999355310574,0.26236666003872716,0.054899998613109346,0.046659258080547224
CH-Oe2,4995,CRO,2004,421.92062328348,9.749,1114.287,0.931125,1444.52,1342.52,1145.19,1095.05,47.2863,7.7343,452,9,1100,NaN,1.1883,2004,Vordemwald,1,7.883333333,47.26666667,Temperate,Forest,Natural,Evergreen,Mature,8.4,1106,NA,NA,NA,619,NA,NA,NA,NA,11.456510324145636,FALSE,10.791666666666666,9.0325,0.017236842105263397,0.5150194340915493,1126,1152.0266666666666,-0.13977443609050158,11.806982869333275,714.7916666666667,637.026388888889,0.7935776942356667,229.8907054242787,1440.2291177741945,1410.1,51.134,1517.3499232472245,0.27429999307059916,0.26236666003872716,0.054899998613109346,0.046659258080547224
CH-Oe2,4995,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,1.1883,2004,Vordemwald,1,7.883333333,47.26666667,Temperate,Forest,Natural,Evergreen,Mature,8.4,1106,NA,NA,NA,619,NA,NA,NA,NA,11.456510324145636,FALSE,10.791666666666666,9.0325,0.017236842105263397,0.5150194340915493,1126,1152.0266666666666,-0.13977443609050158,11.806982869333275,714.7916666666667,637.026388888889,0.7935776942356667,229.8907054242787,1440.2291177741945,1410.1,51.134,1517.3499232472245,0.27429999307059916,0.26236666003872716,0.054899998613109346,0.046659258080547224
CH-Oe2,4996,CRO,2004.5,477.76589502030004,9.638,1024.2135,0.9627654999999999,1527.78,1429.9850000000001,1232.51,1222.53,47.2863,7.7343,452,9,1100,NaN,1.2868,2005,Vordemwald,1,7.883333333,47.26666667,Temperate,Forest,Natural,Evergreen,Mature,8.4,1106,NA,NA,NA,573,NA,NA,NA,NA,11.456510324145636,FALSE,9.941666666666666,9.0325,0.017236842105263397,0.5150194340915493,1291.5000000000002,1152.0266666666666,-0.13977443609050158,11.806982869333275,690.4583333333334,637.026388888889,0.7935776942356667,229.8907054242787,1434.7541581685164,1375.1000000000001,51.134,1553.8301608454285,0.26409999332827283,0.26236666003872716,0.04779999879247043,0.046659258080547224
CA-Qfo,4999,ENF,2007.5,254.09545273994405,0.5515,1082.641,0.9778659999999999,685.675,646.639,694.7345,658.4835,49.6925,-74.3421,382,-0.36,962,0.365235,0.5093650000000001,2008,EOBS,1,-74.342,49.692,Boreal,Forest,Natural,Evergreen,Mature,NA,NA,NA,NA,NA,593,NA,NA,646,640,0.056076670385154744,TRUE,-0.5250000000000002,-0.643888888888889,0.07634711779448922,0.06029477172495168,978.6000000000001,918.1666666666667,3.456165413533907,1.6356772668693247,471.45833333333337,521.4430555555556,-2.3144110275689083,25.28092600260097,781.0999834079735,767.8000000000001,70.455,942.0983828332342,0.27209999312617583,0.27333332642835256,0.04719999880762771,0.03991333232503772
CA-Qfo,5e3,ENF,2007.5,254.09545273994405,0.5515,1082.641,0.9778659999999999,685.675,646.639,694.7345,658.4835,49.6925,-74.3421,382,-0.36,962,NA,NA,2008,HBS00,1,-74.037,49.267,Boreal,Forest,Managed,Evergreen,Mature,NA,NA,NA,NA,NA,500,NA,NA,504,591,52.210514630428605,TRUE,-0.02500000000000006,0.009166666666666656,0.07063283208020335,0.07554653544908795,968.4000000000001,905.1800000000001,3.9554135338346916,1.5451395284268243,471.45833333333337,530.7708333333334,-2.1543233082706776,33.318541867457206,711.4458073674834,770.3,62.284,906.2364267065171,0.2586999934646883,0.26973999318579445,0.03469999912340427,0.03771666571386353
CA-Qfo,5001,ENF,2007.5,254.09545273994405,0.5515,1082.641,0.9778659999999999,685.675,646.639,694.7345,658.4835,49.6925,-74.3421,382,-0.36,962,NA,NA,2008,HBS75,1,-74.571,49.76,Boreal,Forest,Managed,Evergreen,Mature,NA,NA,NA,NA,NA,644,NA,NA,1107,964,18.089718316309163,TRUE,-0.21666666666666692,-0.27722222222222226,0.07320802005012826,0.0715269806952206,981.2000000000002,908.3000000000002,4.02285714285726,1.3463807105774088,474.5,537.7666666666667,-2.49050751879698,25.380639014795495,745.5124886693865,797.7,93.933,964.0931682087471,0.2588711934603635,0.2537249935903674,0.035799199095636274,0.03569999909814214
FI-Hyy,5002,ENF,2007.5,291.4237208952468,5.0055,715.7185,0.9715325,1096.7649999999999,1122.585,833.454,893.213,61.8475,24.295,181,3.8,709,NA,NA,2008,Hyytiälä,2,24.28861111,62.51666667,Boreal,Forest,Managed,Evergreen,Aggrading,NA,NA,NA,NA,NA,1050,NA,NA,NA,NA,74.42967515877089,TRUE,4.283333333333333,2.839166666666667,-0.0071240601503756934,0.7771178449185682,590.95,521.02,0.6865413533834818,9.384655042633442,451.6875,461.3194444444445,0.006860902255632738,363.1943897059171,981.8499830409332,838.0500000000001,83.81,1180.5296600129109,0.26149999339395436,0.2814481410381699,0.03694999906656449,0.045714813659961454
FI-Hyy,5005,ENF,2007.5,291.4237208952468,5.0055,715.7185,0.9715325,1096.7649999999999,1122.585,833.454,893.213,61.8475,24.295,181,3.8,709,NA,NA,2008,Hyytiälä,2,24.28861111,62.51666667,Boreal,Forest,Managed,Evergreen,Aggrading,NA,NA,NA,NA,NA,950,NA,NA,NA,NA,74.42967515877089,TRUE,4.283333333333333,2.839166666666667,-0.0071240601503756934,0.7771178449185682,590.95,521.02,0.6865413533834818,9.384655042633442,451.6875,461.3194444444445,0.006860902255632738,363.1943897059171,981.8499830409332,838.0500000000001,83.81,1180.5296600129109,0.26149999339395436,0.2814481410381699,0.03694999906656449,0.045714813659961454
AR-SLu,5008,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6142449999999999,0.015498999999999999,2008,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Shrubland,Natural,Deciduous,Mature,NA,138,NA,NA,NA,33,NA,NA,NA,NA,579.0989204087329,FALSE,13.5,13.30388888888889,-0.01976817042606523,0.19221217611948202,138.10000000000002,112.52000000000001,-0.457142857142822,10.464090882317127,964.2083333333333,988.5416666666667,0.22869674185463257,301.0594263541308,347.0541557017981,476.8,9.912,156.3613933792639,0.16089999593532411,0.17638332887751554,0.030699999224452768,0.045689998845773516
AR-SLu,5009,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Forest,Managed,Deciduous,Aggrading,NA,138,NA,NA,NA,29,NA,NA,NA,NA,579.0989204087329,FALSE,13.5,13.30388888888889,-0.01976817042606523,0.19221217611948202,138.10000000000002,112.52000000000001,-0.457142857142822,10.464090882317127,964.2083333333333,988.5416666666667,0.22869674185463257,301.0594263541308,347.0541557017981,476.8,9.912,156.3613933792639,0.16089999593532411,0.17638332887751554,0.030699999224452768,0.045689998845773516
AR-SLu,5010,MF,2009,710.78380123104,20.481,355.433,0.0348174,4056.76,2584.58,3814.97,1057.51,-33.4648,-66.4598,NA,NA,400,0.56536,0.013188499999999999,2009,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Shrubland,Natural,Deciduous,Mature,NA,138,NA,NA,NA,31,NA,NA,NA,NA,579.0989204087329,FALSE,13.108333333333334,13.30388888888889,-0.01976817042606523,0.19221217611948202,120.80000000000001,112.52000000000001,-0.457142857142822,10.464090882317127,964.2083333333335,988.5416666666667,0.22869674185463257,301.0594263541308,264.6249903843767,291.6,9.912,156.84810572862486,0.14949999622331234,0.17638332887751554,0.007599999808007851,0.045689998845773516
AR-SLu,5010,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56536,0.013188499999999999,2009,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Shrubland,Natural,Deciduous,Mature,NA,138,NA,NA,NA,31,NA,NA,NA,NA,579.0989204087329,FALSE,13.108333333333334,13.30388888888889,-0.01976817042606523,0.19221217611948202,120.80000000000001,112.52000000000001,-0.457142857142822,10.464090882317127,964.2083333333335,988.5416666666667,0.22869674185463257,301.0594263541308,264.6249903843767,291.6,9.912,156.84810572862486,0.14949999622331234,0.17638332887751554,0.007599999808007851,0.045689998845773516
AR-SLu,5011,MF,2009,710.78380123104,20.481,355.433,0.0348174,4056.76,2584.58,3814.97,1057.51,-33.4648,-66.4598,NA,NA,400,NA,NA,2009,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Forest,Managed,Deciduous,Aggrading,NA,138,NA,NA,NA,27,NA,NA,NA,NA,579.0989204087329,TRUE,13.108333333333334,13.30388888888889,-0.01976817042606523,0.19221217611948202,120.80000000000001,112.52000000000001,-0.457142857142822,10.464090882317127,964.2083333333335,988.5416666666667,0.22869674185463257,301.0594263541308,264.6249903843767,291.6,9.912,156.84810572862486,0.14949999622331234,0.17638332887751554,0.007599999808007851,0.045689998845773516
AR-SLu,5011,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Forest,Managed,Deciduous,Aggrading,NA,138,NA,NA,NA,27,NA,NA,NA,NA,579.0989204087329,FALSE,13.108333333333334,13.30388888888889,-0.01976817042606523,0.19221217611948202,120.80000000000001,112.52000000000001,-0.457142857142822,10.464090882317127,964.2083333333335,988.5416666666667,0.22869674185463257,301.0594263541308,264.6249903843767,291.6,9.912,156.84810572862486,0.14949999622331234,0.17638332887751554,0.007599999808007851,0.045689998845773516
AR-SLu,5012,MF,2009.5,625.358707889256,19.762500000000003,353.5665,0.4937787,3408.625,2567.325,2688.125,1118.415,-33.4648,-66.4598,NA,NA,400,0.5750949999999999,0.0733175,2010,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Shrubland,Natural,Deciduous,Mature,NA,138,NA,NA,NA,33,NA,NA,NA,NA,579.0989204087329,FALSE,12.983333333333334,13.30388888888889,-0.01976817042606523,0.19221217611948202,80.4,112.52000000000001,-0.457142857142822,10.464090882317127,988.5416666666667,988.5416666666667,0.22869674185463257,301.0594263541308,280.4416571926538,404.1,9.912,152.40132419770933,0.15879999598837458,0.17638332887751554,0.03609999908803729,0.045689998845773516
AR-SLu,5013,MF,2009.5,625.358707889256,19.762500000000003,353.5665,0.4937787,3408.625,2567.325,2688.125,1118.415,-33.4648,-66.4598,NA,NA,400,NA,NA,2010,Las Cardas Experimental Station,1,-71.28333333,-30.25,Mediterranean,Forest,Managed,Deciduous,Aggrading,NA,138,NA,NA,NA,35,NA,NA,NA,NA,579.0989204087329,TRUE,12.983333333333334,13.30388888888889,-0.01976817042606523,0.19221217611948202,80.4,112.52000000000001,-0.457142857142822,10.464090882317127,988.5416666666667,988.5416666666667,0.22869674185463257,301.0594263541308,280.4416571926538,404.1,9.912,152.40132419770933,0.15879999598837458,0.17638332887751554,0.03609999908803729,0.045689998845773516
AU-Fog,5014,NA,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10015,0.8780950000000001,2010,Territory Wildlife Park,1,132.1055556,-12.695,Tropical,Savanna,Natural,Deciduous,Mature,NA,1401,NA,NA,Exclusion,1780,NA,NA,NA,NA,88.24006260157013,FALSE,27.51666666666667,27.48388888888889,0.012293233082707397,0.40943111119046816,1530.3000000000002,1377.2466666666667,-0.9839849624059506,11.106177058329758,2034.875,2067.218055555556,5.575626566416159,12.139086026999617,1216.058310241408,1350.6000000000001,7.715,2014.7245968230538,0.21199999464442953,0.16399999585701153,0.07089999820891535,0.077148146199222
FI-Jok,5028,NA,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66378,0.48038500000000006,2009,natural,1,27.5,59.1,Boreal,Wetland,Natural,Deciduous,Mature,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,298.5284075661889,FALSE,4.533333333333333,4.605555555555556,0.0187907268170436,0.41730176824724985,716.7,613.45,1.1325563909777765,9.146143473706527,492.75000000000006,533.1027777777778,-1.3744674185465084,128.7797429600797,1209.3666406869374,973.6000000000001,134.056,1113.7745836906386,NaN,NaN,NaN,NaN
US-KS2,5032,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1320,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5033,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1490,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5034,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1120,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5035,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1100,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5036,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1480,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5037,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1570,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5038,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1570,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5039,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1250,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5040,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1350,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5041,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1360,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5042,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1570,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5043,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1490,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5044,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1790,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5045,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1440,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
US-KS2,5046,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,Escambia Experimental Forest,1,-87.06666667,31.01666667,Subtropical,Forest,Managed,Evergreen,Mature,NA,1648,NA,NA,NA,1570,NA,NA,NA,NA,672.6304688174273,FALSE,19.208333333333336,18.99277777777778,0.02073308270676827,0.26000057041087526,1713.1,1602.82,-7.593082706766805,5.251673140908916,1189.2916666666667,1222.0402777777779,2.1932017543859925,68.52910774764013,1898.6083106966587,2127.1,15.82,2037.683610435015,0.2571999935025815,0.25827406754952215,0.04229999893141212,0.03791851756061617
CN-Din,5047,NA,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2506,1.9783,2007,Malua Forest Reserve,1,117.4405556,5.333611111,Tropical,Forest,Natural,Evergreen,Mature,NA,NA,NA,NA,NA,2160,NA,NA,NA,NA,2052.81309246874,FALSE,24.441666666666666,24.333055555555557,-0.008665413533834838,0.14259698463522164,3637.1000000000004,2634.42,35.38203007518857,0.6565776413062563,1031.125,1065.4958333333334,0.20811403508768542,322.95743118948667,3112.841557765478,2483,18.9,3075.498333069696,NaN,NaN,NaN,NaN
CN-Din,5048,NA,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,Malua Forest Reserve,1,117.6422222,5.088888889,Tropical,Forest,Managed,Evergreen,Aggrading,NA,NA,NA,NA,NA,2860,NA,NA,NA,NA,2084.775120611169,FALSE,25.200000000000003,25.071944444444448,-0.011140350877193294,0.06876053342276521,3481.5,2593.326666666667,20.950075187970263,3.2221041934608703,1064.5833333333335,1102.401388888889,0.18524436090223234,329.5098488800822,3145.387436973124,2377.6,18.889,2938.1720715622614,0.3382450926439706,0.3416962247160719,0.01491469590057479,0.014877915293236262
DE-Akm,5052,NA,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.8562000000000001,2004,Neuglobsow,1,13.03333333,53.13333333,Temperate,Forest,Natural,Evergreen,Mature,7.9,658,NA,586,Exclusion,556,NA,NA,NA,NA,92.16346864672896,FALSE,9.291666666666668,8.545,0.03553884711779477,0.2318795029337093,690.7,592.49,4.835864661654186,2.0654065413937257,669.1666666666667,645.4416666666666,1.9050438596490946,91.2677319259599,1358.4083138500346,1140.1000000000001,42.195,1156.8807869951515,0.230599994174554,0.23445516649095727,0.03449999912845669,0.04095172310340347
DE-Akm,5053,NA,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,1.02366,2005,Neuglobsow,1,13.03333333,53.13333333,Temperate,Forest,Natural,Evergreen,Mature,7.9,658,NA,586,Exclusion,615,284,331,NA,NA,92.16346864672896,FALSE,8.658333333333333,8.545,0.03553884711779477,0.2318795029337093,593.4000000000001,592.49,4.835864661654186,2.0654065413937257,666.1250000000001,645.4416666666666,1.9050438596490946,91.2677319259599,1345.9374812354597,1143.2,42.195,1174.3690355674075,0.23499999406340066,0.23445516649095727,0.03869999902235577,0.04095172310340347
DE-Akm,5054,NA,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,1.0579,2006,Neuglobsow,1,13.03333333,53.13333333,Temperate,Forest,Natural,Evergreen,Mature,7.9,658,NA,586,Exclusion,513,430,83,NA,NA,92.16346864672896,FALSE,11.833333333333334,8.545,0.03553884711779477,0.2318795029337093,648.1000000000001,592.49,4.835864661654186,2.0654065413937257,821.25,645.4416666666666,1.9050438596490946,91.2677319259599,1446.0083082603603,1271.1000000000001,42.195,1150.0895574432168,0.21849999448022572,0.23445516649095727,0.037599999050144106,0.04095172310340347
