Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,RECO_NT_VUT_REF,SITE_ID,SITE_NAME,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP,MAT,MAP
2008.0,557.020775622456,9.816,956.954,0.958561,1594.38,1674.81,1274.87,1559.82,DE-Gri,Grillenburg,50.9495,13.5125,385.0,GRA,7.2,853
2009.0,582.6899172076561,9.478,1064.39,0.931507,1786.93,1860.3,1460.69,1640.24,DE-Gri,Grillenburg,50.9495,13.5125,385.0,GRA,7.2,853
2010.0,519.74549911512,7.801,1226.1,0.961073,1561.39,1622.32,1309.67,1470.55,DE-Gri,Grillenburg,50.9495,13.5125,385.0,GRA,7.2,853
2011.0,593.8993186416001,9.079,909.7,0.914041,1701.14,1842.31,1407.7,1613.62,DE-Gri,Grillenburg,50.9495,13.5125,385.0,GRA,7.2,853
2012.0,593.37571123584,8.201,884.6,0.972108,1648.82,1695.02,1397.91,1575.36,DE-Gri,Grillenburg,50.9495,13.5125,385.0,GRA,7.2,853
2013.0,509.24337085440004,7.767,1090.744,0.979224,1546.78,1524.27,1342.07,1387.8,DE-Gri,Grillenburg,50.9495,13.5125,385.0,GRA,7.2,853
2014.0,716.364545832,9.482,698.958,0.963356,2112.92,2159.52,1743.1,1936.2,DE-Gri,Grillenburg,50.9495,13.5125,385.0,GRA,7.2,853
2e3,470.91736247039995,8.823,912.716,0.923611,1822.46,1867.47,1253.33,1175.96,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2001.0,416.06299835136,7.951,798.434,0.913413,1786.26,1674.11,1218.39,1054.68,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2002.0,465.43115756160006,8.257,992.36,0.910731,1787.97,1748.72,1218.98,1124.47,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2003.0,417.42471630816,9.577,388.1,0.918779,1581.5,1615.84,1139.46,1052.26,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2004.0,470.8522868112,7.301,763.0,0.965449,1552.79,1562.01,1109.94,1127.48,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2005.0,433.72612578959996,8.128,736.0,0.935502,1646.7,1729.91,1022.14,1075.19,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2006.0,460.3361188248,8.653,660.4,0.922888,1636.11,1664.39,1187.1,1104.14,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2007.0,430.8105260375999,8.828,1046.9,0.939612,1693.74,1589.28,1179.08,1054.59,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2008.0,455.2213489416,8.647,612.3,0.957878,1680.83,1640.66,1185.08,1096.78,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2009.0,460.8278220024,8.229,923.585,0.935731,1756.24,1749.13,1182.73,1111.64,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2010.0,391.62684355920004,6.693,820.303,0.77597,1433.16,1425.85,987.403,951.449,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2011.0,427.866650352,8.984,544.1,0.914669,1523.36,1524.72,1041.06,1038.76,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2012.0,433.44748041119993,8.271,701.0,0.940858,1555.38,1574.77,1112.42,1062.74,DE-Hai,Hainich,51.0792,10.453,430.0,DBF,8.3,720
2004.0,430.75550783520004,7.415,749.119,0.539504,2076.14,2501.93,1189.42,1263.04,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2005.0,502.5214312567199,7.333,750.878,0.887557,1424.69,1446.83,1229.08,1373.28,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2006.0,458.88115130712,8.015,680.57,0.915068,1234.07,1239.85,1141.68,1179.38,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2007.0,383.1057668590199,8.438,983.703,0.946918,1017.6,1134.35,909.246,1080.04,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2008.0,268.60284371203204,8.111,743.771,0.671448,601.541,633.206,609.991,739.557,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2009.0,553.51199969424,7.729,850.19,0.62226,1823.42,2102.07,1194.6,1395.73,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2010.0,395.98435206212395,6.055,979.34,0.939212,1127.96,1186.65,994.925,1118.66,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2011.0,399.887031294144,8.193,775.0,0.968836,1410.13,1486.41,1035.1,1134.77,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2012.0,269.1602524497601,7.503,721.06,0.929588,682.108,677.921,787.062,746.655,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2013.0,277.39482605792114,7.372,987.205,0.702968,764.953,761.328,684.334,719.743,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2014.0,483.3459148824,9.335,703.211,0.981678,1659.77,1685.68,1229.33,1316.01,DE-Kli,Klingenberg,50.8929,13.5225,478.0,CRO,9.0,750
2009.0,349.94052207144,4.762,1730.237,0.569977,489.068,313.615,696.3,728.636,DE-Lkb,Lackenberg,49.0996,13.3047,1308.0,ENF,4.0,1599
2010.0,311.9218432588801,3.56,1198.057,0.583847,463.662,336.416,667.31,644.471,DE-Lkb,Lackenberg,49.0996,13.3047,1308.0,ENF,4.0,1599
2011.0,326.604935098224,5.474,868.492,0.858733,505.226,536.5,782.961,771.787,DE-Lkb,Lackenberg,49.0996,13.3047,1308.0,ENF,4.0,1599
2012.0,324.05604938856004,4.756,1015.363,0.741348,560.768,553.807,895.418,783.684,DE-Lkb,Lackenberg,49.0996,13.3047,1308.0,ENF,4.0,1599
2013.0,307.46540358108,4.241,753.696,0.635959,591.535,603.206,632.222,735.189,DE-Lkb,Lackenberg,49.0996,13.3047,1308.0,ENF,4.0,1599
2008.0,631.82247278472,6.558,932.802,0.855362,1866.45,1847.56,1500.99,1547.34,DE-Obe,Oberb_renburg,50.7836,13.7196,735.0,ENF,5.5,996
2009.0,613.4738022052561,6.306,1150.56,0.902454,1848.3,1764.8,1497.26,1487.54,DE-Obe,Oberb_renburg,50.7836,13.7196,735.0,ENF,5.5,996
2010.0,511.91690280191995,5.124,1369.082,0.926484,1584.75,1640.72,1310.28,1336.06,DE-Obe,Oberb_renburg,50.7836,13.7196,735.0,ENF,5.5,996
2011.0,534.28127208048,7.3,959.9,0.892466,1822.48,1771.24,1471.28,1368.74,DE-Obe,Oberb_renburg,50.7836,13.7196,735.0,ENF,5.5,996
2012.0,598.3294414360752,6.454,959.324,0.905965,1948.0,1958.26,1478.7,1481.85,DE-Obe,Oberb_renburg,50.7836,13.7196,735.0,ENF,5.5,996
2013.0,526.6742045579929,5.915,1151.57,0.912215,1743.34,1675.82,1241.78,1308.79,DE-Obe,Oberb_renburg,50.7836,13.7196,735.0,ENF,5.5,996
2014.0,590.7434071262401,7.77,801.345,0.940126,1935.89,2010.77,1438.72,1515.67,DE-Obe,Oberb_renburg,50.7836,13.7196,735.0,ENF,5.5,996
2011.0,700.07547650184,8.838,794.86,0.575628,1944.47,2113.92,1852.43,1843.99,DE-RuR,Rollesbroich,50.6219,6.3041,514.7,GRA,7.7,1033
2012.0,604.9133670384001,7.887,1124.489,0.951673,1778.4,1767.11,1464.01,1555.0,DE-RuR,Rollesbroich,50.6219,6.3041,514.7,GRA,7.7,1033
2013.0,568.0960992792,7.128,757.187,0.997717,1551.54,1566.66,1406.79,1483.17,DE-RuR,Rollesbroich,50.6219,6.3041,514.7,GRA,7.7,1033
2014.0,719.5048475328,8.869,810.994,0.985959,1835.34,1854.92,1769.76,1835.59,DE-RuR,Rollesbroich,50.6219,6.3041,514.7,GRA,7.7,1033
2011.0,411.7006202616,11.151,479.424,0.453824,2011.16,2039.93,1030.78,982.299,DE-RuS,Selhausen Juelich,50.8659,6.4472,102.8,CRO,10.0,700
2012.0,354.28881717936,10.501,626.442,0.478768,1095.41,1138.06,764.98,885.15,DE-RuS,Selhausen Juelich,50.8659,6.4472,102.8,CRO,10.0,700
2013.0,468.2996024680799,9.927,453.702,0.896689,1751.14,1769.59,1143.64,1218.19,DE-RuS,Selhausen Juelich,50.8659,6.4472,102.8,CRO,10.0,700
2014.0,471.2788220759999,11.615,644.171,0.797317,1711.67,1718.56,1135.23,1190.68,DE-RuS,Selhausen Juelich,50.8659,6.4472,102.8,CRO,10.0,700
2007.0,393.9286689864,10.94,714.061,0.54766,2501.01,2397.77,1200.64,1182.03,DE-Seh,Selhausen,50.8706,6.4497,103.0,CRO,9.9,693
2008.0,370.8631689804,10.474,590.376,0.931808,1392.88,1369.8,1077.99,1069.68,DE-Seh,Selhausen,50.8706,6.4497,103.0,CRO,9.9,693
2009.0,292.484267137008,10.557,500.019,0.932078,1173.0,1199.01,847.271,882.248,DE-Seh,Selhausen,50.8706,6.4497,103.0,CRO,9.9,693
2010.0,254.55433396132798,9.173,492.448,0.733333,1323.68,1503.02,742.29,668.956,DE-Seh,Selhausen,50.8706,6.4497,103.0,CRO,9.9,693
2012.0,425.7548488379333,7.983,1015.932,0.478427,1345.7,1446.18,1000.32,1034.48,DE-SfN,Schechenfilz Nord,47.8064,11.3275,590.0,WET,8.6,1127
2013.0,203.8949461261584,7.746,969.691,0.783562,796.876,827.318,504.167,685.939,DE-SfN,Schechenfilz Nord,47.8064,11.3275,590.0,WET,8.6,1127
2014.0,94.742774281836,9.101,805.503,0.933333,989.801,832.048,757.219,452.889,DE-SfN,Schechenfilz Nord,47.8064,11.3275,590.0,WET,8.6,1127
2010.0,604.5994180532159,9.037,798.837,0.357363,2209.16,2789.36,1495.06,1787.36,DE-Spw,Spreewald,51.8923,14.0337,63.0,WET,NA,NA
2011.0,485.24322193992003,11.074,555.775,0.923858,1652.88,1689.63,1136.89,1211.86,DE-Spw,Spreewald,51.8923,14.0337,63.0,WET,NA,NA
2012.0,505.4446558966321,10.426,633.054,0.957138,1743.94,1726.45,1292.63,1279.66,DE-Spw,Spreewald,51.8923,14.0337,63.0,WET,NA,NA
2013.0,474.49387548000004,10.073,662.244,0.866667,1564.38,1571.64,1245.29,1244.35,DE-Spw,Spreewald,51.8923,14.0337,63.0,WET,NA,NA
2014.0,522.95628436344,11.669,559.053,0.853596,1733.41,1776.85,1256.0,1330.64,DE-Spw,Spreewald,51.8923,14.0337,63.0,WET,NA,NA
1996.0,224.39492554464002,6.188,814.429,0.438695,1442.79,1340.33,783.62,511.573,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
1997.0,501.29011828008015,8.287,709.1,0.921975,1923.0,1861.19,1249.2,1228.76,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
1998.0,461.90611756584,8.536,911.143,0.952568,1901.06,1864.06,1333.55,1217.68,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
1999.0,516.44321496,8.975,799.196,0.970377,2161.37,2124.29,1470.54,1367.1,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2e3,528.4458058032001,9.571,787.978,0.972051,2039.94,2078.36,1426.64,1398.48,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2001.0,422.55974336256,8.247,923.604,0.971461,1745.73,1709.44,1179.46,1108.17,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2002.0,453.31553335248003,8.977,1079.9,0.926998,1766.46,1874.57,1147.98,1237.66,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2003.0,471.19525803288,8.983,501.614,0.959989,1730.78,1694.08,1292.95,1257.65,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2004.0,522.50326838856,8.31,849.9,0.986965,1847.91,1928.34,1286.01,1413.63,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2005.0,510.61890469175995,8.433,869.908,0.950457,1954.85,2051.15,1337.18,1427.44,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2006.0,500.48271868680007,9.171,743.8,0.936073,1836.93,1819.33,1386.14,1346.89,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2007.0,530.6192537364,9.444,883.1,0.98008,1928.7,1919.66,1389.33,1379.87,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2008.0,552.7108025279999,9.184,831.4,0.961293,1990.06,2122.04,1307.8,1496.62,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2009.0,577.5005738015999,9.058,895.1,0.968151,2049.22,2171.33,1358.86,1530.56,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2010.0,530.6622135933239,7.445,1078.902,0.960902,2053.67,2094.95,1353.48,1437.26,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2011.0,587.9912417784002,9.807,766.343,0.958847,2102.12,2098.07,1461.78,1466.6,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2012.0,520.42190193144,9.098,815.6,0.977971,1994.33,2027.2,1218.96,1330.47,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2013.0,514.1302984296,8.476,960.0,0.980422,1814.58,1933.95,1169.31,1366.58,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2014.0,598.0265650368,10.394,777.7,0.966324,2210.21,2274.02,1499.3,1577.08,DE-Tha,Tharandt,50.9636,13.5669,380.0,ENF,7.7,820
2005.0,465.92776060221604,8.192,643.321,0.657534,1043.38,1081.25,948.195,1063.62,DK-Fou,Foulum,56.4842,9.5872,51.0,CRO,8.0,NA
2008.0,105.82736620968,-0.784,1135.951,0.357753,434.365,275.898,242.748,277.649,DK-NuF,Nuuk Fen,64.1308,-51.3861,50.0,WET,-1.4,750
2009.0,70.73143829028,-0.772,845.1,0.473002,180.906,147.993,196.498,177.925,DK-NuF,Nuuk Fen,64.1308,-51.3861,50.0,WET,-1.4,750
2010.0,148.2745773024,3.224,932.27,0.426256,323.59,339.687,386.798,413.305,DK-NuF,Nuuk Fen,64.1308,-51.3861,50.0,WET,-1.4,750
2011.0,87.6852934461576,-1.783,715.221,0.424372,168.127,109.898,239.601,208.182,DK-NuF,Nuuk Fen,64.1308,-51.3861,50.0,WET,-1.4,750
2012.0,126.45478832630398,0.271,1220.541,0.371414,368.803,323.215,377.62,350.66,DK-NuF,Nuuk Fen,64.1308,-51.3861,50.0,WET,-1.4,750
2013.0,125.84965296643198,-0.308,1055.499,0.409703,379.791,271.9,399.275,311.489,DK-NuF,Nuuk Fen,64.1308,-51.3861,50.0,WET,-1.4,750
2014.0,143.58130973064,-0.887,710.02,0.184075,335.722,458.899,280.658,400.805,DK-NuF,Nuuk Fen,64.1308,-51.3861,50.0,WET,-1.4,750
1996.0,710.9128316088,6.116,458.145,0.519866,2301.36,2601.97,2024.48,1833.7,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
1997.0,623.3081272559281,8.285,552.484,0.889326,1596.71,1557.98,1643.34,1561.78,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
1998.0,729.4221964943999,7.838,816.392,0.956963,1767.59,1797.79,1921.02,1896.94,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
1999.0,749.3573613096002,8.615,823.568,0.942979,1821.74,1909.88,1778.7,1931.47,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2e3,717.3803686464,8.789,646.489,0.940118,1878.79,1948.65,1878.98,1839.14,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2001.0,669.1083730703999,7.893,789.518,0.989155,1802.55,1890.44,1681.04,1778.58,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2002.0,617.176766736,8.673,1070.879,0.976769,1693.5,1845.87,1602.83,1703.4,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2003.0,700.5711926375999,8.264,535.64,0.907591,1782.06,1877.22,1633.79,1854.51,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2004.0,750.3790273343999,8.025,727.711,0.885758,2010.57,2146.9,1800.17,1958.05,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2005.0,701.0577673056,8.29,545.282,0.901484,1936.24,1993.32,1674.19,1845.43,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2006.0,696.06482222808,8.927,852.427,0.996233,1899.1,1913.32,1763.04,1822.98,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2007.0,686.30115575448,9.273,1154.59,0.996975,2044.01,2127.5,1829.89,1864.68,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2008.0,659.5334735975999,9.205,807.568,0.9963,1969.45,2071.89,1687.48,1795.48,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2009.0,636.9470914536,8.594,686.321,0.998402,2003.75,2043.74,1716.73,1754.97,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2010.0,607.0356649728001,6.883,863.2,0.991039,1868.66,1932.74,1596.85,1700.81,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2011.0,673.9769074896,8.736,1561.684,0.921575,2004.95,2053.68,1685.02,1770.03,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2012.0,664.0620276456001,8.18,1536.175,0.935508,2083.8,2043.91,1818.64,1738.02,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2013.0,606.7462972679999,8.307,672.903,0.918037,2000.1,1995.25,1660.13,1603.66,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2014.0,802.6742497752,9.585,1027.642,0.733619,2385.1,2494.23,2085.0,2159.89,DK-Sor,Soroe,55.4859,11.6446,40.0,DBF,8.2,660
2008.0,116.6026382281656,-8.884,202.1,0.293545,220.771,192.224,143.323,253.439,DK-ZaF,Zackenberg Fen,74.4814,-20.5545,38.0,WET,-9.0,211
2009.0,88.05599248422672,-9.666,169.3,0.192865,636.495,403.254,381.139,259.006,DK-ZaF,Zackenberg Fen,74.4814,-20.5545,38.0,WET,-9.0,211
2010.0,49.2064051976496,-9.596,131.768,0.303082,351.941,487.815,128.627,283.227,DK-ZaF,Zackenberg Fen,74.4814,-20.5545,38.0,WET,-9.0,211
2011.0,49.93842008372401,-8.637,238.0,0.357534,269.599,255.531,175.262,190.168,DK-ZaF,Zackenberg Fen,74.4814,-20.5545,38.0,WET,-9.0,211
2e3,64.667876628384,-10.045,60.4,0.24038,167.831,108.011,148.798,167.577,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2001.0,121.98263854250878,-9.73,94.062,0.241724,250.709,-26.3049,149.838,126.445,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2002.0,59.75634475031039,-8.624,155.9,0.216153,86.6637,114.338,79.5156,183.276,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2003.0,49.95300796480801,-9.213,120.642,0.260388,440.568,54.5149,295.301,107.962,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2004.0,97.03205233951678,-8.481,151.144,0.262637,162.579,-16.82,115.741,100.809,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2005.0,63.43495489428481,-7.697,158.281,0.292637,104.803,96.2209,67.5914,136.976,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2006.0,25.5242744037072,-8.084,105.361,0.262215,0.0,113.969,90.7168,103.926,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2007.0,1.3641396650572322,-8.668,156.198,0.435388,168.797,74.6369,87.7513,42.4395,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2008.0,12.669319846432797,-8.105,202.1,0.521118,91.1642,102.411,111.404,102.083,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2009.0,27.813885494832004,-9.352,169.3,0.435788,112.821,89.2113,95.3959,114.032,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2010.0,11.53757874859704,-9.697,128.749,0.500799,136.171,125.6,159.008,133.091,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2011.0,-4.255172251272721,-8.473,238.0,0.261016,290.009,39.339,280.245,40.5495,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2012.0,15.350460677712002,-8.863,92.9,0.425262,286.418,142.919,239.28,141.182,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2013.0,15.136752608762398,-9.039,230.6,0.509532,101.977,113.709,130.61,121.955,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2014.0,22.6663955901576,-8.569,346.276,0.47380100000000003,69.4482,75.2961,81.225,95.062,DK-ZaH,Zackenberg Heath,74.4732,-20.5503,38.0,GRA,-9.0,211
2007.0,126.52270712706236,5.829,401.7,0.983505,461.012,443.015,329.384,323.8,ES-LgS,Laguna Seca,37.0979,-2.9658,2267.0,OSH,NA,NA
2008.0,143.34110499532318,5.772,435.301,0.939151,452.299,422.329,370.763,329.119,ES-LgS,Laguna Seca,37.0979,-2.9658,2267.0,OSH,NA,NA
2009.0,136.5286258843488,6.972,710.362,0.482078,509.083,515.733,348.599,354.957,ES-LgS,Laguna Seca,37.0979,-2.9658,2267.0,OSH,NA,NA
2009.0,30.729280612795204,9.094,546.325,0.517751,16.2838,-52.8418,218.302,76.6099,ES-Ln2,Lanjaron-Salvage logging,36.9695,-3.4758,2249.0,OSH,NA,NA
1996.0,242.51358240720003,3.393,482.852,0.520549,1495.88,1883.14,1079.06,1079.71,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
1997.0,245.75352374013116,4.275,474.859,0.944007,1052.24,1081.19,776.113,842.183,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
1998.0,235.46102562965018,3.433,614.706,0.979053,1096.63,1077.61,864.777,777.141,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
1999.0,293.16856363056,4.333,459.398,0.921747,1090.44,1022.35,913.381,877.515,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2e3,322.24791364559997,5.308,659.664,0.808231,1205.73,1059.31,1129.65,907.035,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2001.0,279.03043666007994,3.872,607.786,0.922146,1052.01,1030.54,862.385,851.986,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2002.0,285.51240938376003,4.367,328.543,0.902055,1170.51,1125.12,958.704,915.069,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2003.0,289.56381508152,4.236,481.986,0.95411,1035.89,1007.06,864.152,883.753,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2004.0,282.25393251048,4.225,513.657,0.953381,1110.5,1049.93,874.242,834.69,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2005.0,325.87705012392007,4.712,667.97,0.764098,1128.76,1144.42,1008.27,1001.99,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2006.0,291.305805401952,4.983,504.481,0.925628,1067.4,1052.59,823.759,877.407,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2007.0,297.225652647312,4.905,537.785,0.974429,1120.03,1182.81,832.994,939.712,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2008.0,285.6217891431816,5.106,893.652,0.968636,1073.5,1062.36,833.914,846.714,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2009.0,298.97233460568,4.044,573.071,0.971689,1240.04,1240.11,889.545,953.445,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2010.0,288.9671139378,2.735,717.401,0.884989,1266.67,1124.75,1014.58,910.997,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2011.0,328.784879910312,5.319,773.212,0.989726,1369.86,1274.91,1120.15,1004.54,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2012.0,313.1605066251672,3.301,920.194,0.922017,1215.62,1187.31,942.845,939.734,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2013.0,323.02640894399997,5.088,627.047,0.99024,1314.18,1224.85,1071.11,983.51,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2014.0,302.11855483607997,5.215,638.0,0.974201,1293.91,1200.45,1008.44,938.622,FI-Hyy,Hyytiala,61.8475,24.295,181.0,ENF,3.8,709
2e3,148.457197490976,5.559,734.906,0.647484,280.951,230.61,486.159,426.011,FI-Jok,Jokioinen,60.8986,23.5135,109.0,CRO,4.6,627
2001.0,192.59852036615993,4.369,655.951,0.918493,425.932,403.563,596.523,587.213,FI-Jok,Jokioinen,60.8986,23.5135,109.0,CRO,4.6,627
2002.0,188.46770213296801,4.303,516.202,0.874943,582.404,537.123,613.104,604.802,FI-Jok,Jokioinen,60.8986,23.5135,109.0,CRO,4.6,627
2003.0,344.76661900250787,4.049,580.956,0.464498,734.435,568.398,856.683,752.455,FI-Jok,Jokioinen,60.8986,23.5135,109.0,CRO,4.6,627
2007.0,97.983337225248,0.372,572.9,0.928253,457.658,435.012,404.054,401.459,FI-Lom,Lompoloj_nkk_,67.9972,24.2092,274.0,WET,-1.4,484
2008.0,72.0595712238948,-0.348,641.07,0.922814,454.046,397.9,398.94,343.331,FI-Lom,Lompoloj_nkk_,67.9972,24.2092,274.0,WET,-1.4,484
2009.0,84.70079271300555,-0.311,391.36,0.932705,514.808,532.82,426.686,475.57,FI-Lom,Lompoloj_nkk_,67.9972,24.2092,274.0,WET,-1.4,484
2001.0,172.9954222881048,0.09,501.067,0.844863,673.74,697.297,718.795,781.996,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2002.0,235.49057452814398,-0.09,457.429,0.726142,890.985,849.262,852.228,859.014,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2003.0,222.4362994731144,0.571,460.664,0.929167,631.358,602.678,723.789,702.285,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2004.0,221.16080878439763,0.648,578.101,0.919228,677.608,584.285,740.358,697.893,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2005.0,221.943417049152,1.626,567.338,0.946861,702.604,603.999,841.687,736.352,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2006.0,167.98043463947997,0.831,488.095,0.97968,684.23,613.071,700.609,651.485,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2007.0,208.271769859944,1.055,567.74,0.959075,640.427,555.727,693.251,613.576,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
2008.0,177.16053607956,0.607,566.183,0.962147,586.088,508.363,625.471,547.235,FI-Sod,Sodankyla,67.3619,26.6378,180.0,ENF,-1.0,500
